,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.24,26.70,27.08,27.06,27.33,27.10,26.74,26.65,26.68,26.66,26.67,26.31
1,0.27,0.21,0.17,0.28,0.30,0.23,0.17,0.16,0.16,0.17,0.22,0.26
