,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-0.16,0.50,2.28,4.35,7.95,11.10,12.92,12.81,10.71,7.10,3.30,0.88
1,0.58,0.58,0.58,0.59,0.58,0.59,0.59,0.59,0.58,0.58,0.59,0.59
