,id,Code,Temp
217,4.0,AFG,-0.06
92,8.0,ALB,-0.162
203,10.0,ATA,
116,12.0,DZA,-0.16699999999999998
138,20.0,AND,0.07400000000000001
18,24.0,AGO,-0.003
181,28.0,ATG,-0.401
54,31.0,AZE,-0.175
91,32.0,ARG,-0.505
36,36.0,AUS,-0.196
41,40.0,AUT,-0.018000000000000002
201,44.0,BHS,-0.39
183,48.0,BHR,-0.184
176,50.0,BGD,-0.20800000000000002
189,51.0,ARM,-0.17
126,52.0,BRB,-0.41100000000000003
57,56.0,BEL,0.111
121,64.0,BTN,-0.214
68,68.0,BOL,-0.405
40,70.0,BIH,-0.08800000000000001
123,72.0,BWA,-0.051
5,76.0,BRA,
156,84.0,BLZ,-0.467
79,90.0,SLB,-0.23399999999999999
75,100.0,BGR,-0.087
135,104.0,MMR,-0.209
89,108.0,BDI,-0.17300000000000001
169,112.0,BLR,-0.175
2,116.0,KHM,-0.22399999999999998
131,120.0,CMR,0.14
30,124.0,CAN,-0.156
166,132.0,CPV,-0.132
13,140.0,CAF,0.064
204,144.0,LKA,-0.011000000000000001
117,148.0,TCD,0.013999999999999999
145,152.0,CHL,-0.524
3,156.0,CHN,-0.441
225,170.0,COL,-0.46299999999999997
216,174.0,COM,-0.17600000000000002
94,178.0,COG,-0.031
210,180.0,COD,0.006999999999999999
192,188.0,CRI,-0.455
140,191.0,HRV,-0.083
50,192.0,CUB,-0.45399999999999996
173,196.0,CYP,-0.319
149,203.0,CZE,0.038
160,204.0,BEN,0.063
90,208.0,DNK,-0.025
174,212.0,DMA,-0.41200000000000003
170,214.0,DOM,-0.43
96,218.0,ECU,
86,222.0,SLV,-0.44799999999999995
9,226.0,GNQ,0.062
177,231.0,ETH,-0.293
77,232.0,ERI,-0.225
158,233.0,EST,-0.21
66,242.0,FJI,-0.529
48,246.0,FIN,-0.32899999999999996
34,250.0,FRA,0.086
163,262.0,DJI,-0.385
141,266.0,GAB,0.02
93,268.0,GEO,-0.242
4,270.0,GMB,-0.124
63,276.0,DEU,0.013000000000000001
15,288.0,GHA,0.07200000000000001
108,296.0,KIR,
74,300.0,GRC,-0.25
88,304.0,GRL,-0.256
76,308.0,GRD,-0.42700000000000005
191,320.0,GTM,-0.456
214,324.0,GIN,-0.025
70,328.0,GUY,-0.358
118,332.0,HTI,-0.44
200,340.0,HND,-0.455
107,348.0,HUN,-0.07400000000000001
171,352.0,ISL,-0.28600000000000003
31,356.0,IND,-0.086
147,360.0,IDN,-0.23600000000000002
190,364.0,IRN,-0.1
84,368.0,IRQ,-0.225
83,372.0,IRL,-0.17600000000000002
46,376.0,ISR,-0.38799999999999996
87,380.0,ITA,-0.271
110,384.0,CIV,0.02
196,388.0,JAM,-0.45399999999999996
114,392.0,JPN,-0.444
130,398.0,KAZ,-0.28
37,400.0,JOR,-0.358
206,404.0,KEN,-0.27
153,408.0,PRK,-0.526
207,410.0,KOR,-0.483
178,414.0,KWT,-0.187
25,417.0,KGZ,-0.11800000000000001
193,418.0,LAO,-0.34600000000000003
188,422.0,LBN,-0.35600000000000004
215,426.0,LSO,
99,428.0,LVA,-0.19699999999999998
197,430.0,LBR,0.002
72,434.0,LBY,-0.322
164,438.0,LIE,-0.055999999999999994
136,440.0,LTU,-0.18
212,442.0,LUX,0.065
120,450.0,MDG,-0.13699999999999998
82,454.0,MWI,-0.09300000000000001
52,458.0,MYS,-0.257
103,466.0,MLI,-0.040999999999999995
106,470.0,MLT,-0.308
187,478.0,MRT,-0.151
167,480.0,MUS,
221,484.0,MEX,-0.442
218,492.0,MCO,-0.114
129,496.0,MNG,-0.42
134,498.0,MDA,-0.151
21,499.0,MNE,-0.10400000000000001
14,504.0,MAR,-0.111
97,508.0,MOZ,-0.091
17,512.0,OMN,-0.18600000000000003
179,516.0,NAM,
224,524.0,NPL,-0.17300000000000001
157,528.0,NLD,0.062
223,554.0,NZL,-0.382
53,558.0,NIC,-0.45299999999999996
56,562.0,NER,0.011000000000000001
182,566.0,NGA,0.139
69,578.0,NOR,-0.22699999999999998
113,583.0,FSM,
12,585.0,PLW,-0.225
101,586.0,PAK,-0.08800000000000001
219,591.0,PAN,-0.45299999999999996
115,598.0,PNG,-0.044000000000000004
155,600.0,PRY,-0.43200000000000005
132,604.0,PER,
112,608.0,PHL,-0.203
23,616.0,POL,-0.10300000000000001
44,620.0,PRT,-0.016
16,624.0,GNB,-0.08800000000000001
143,626.0,TLS,-0.37799999999999995
47,634.0,QAT,-0.21100000000000002
11,642.0,ROU,-0.10099999999999999
185,643.0,RUS,-0.23199999999999998
38,646.0,RWA,-0.179
10,659.0,KNA,-0.41
59,662.0,LCA,-0.426
146,670.0,VCT,-0.435
49,674.0,SMR,-0.27399999999999997
111,678.0,STP,-0.073
162,682.0,SAU,-0.251
184,686.0,SEN,-0.132
209,688.0,SRB,-0.017
1,690.0,SYC,-0.32299999999999995
81,694.0,SLE,-0.026000000000000002
168,702.0,SGP,-0.251
142,703.0,SVK,-0.096
95,704.0,VNM,-0.316
8,705.0,SVN,-0.064
78,706.0,SOM,-0.381
208,710.0,ZAF,
35,716.0,ZWE,-0.038
39,724.0,ESP,0.012
67,729.0,SDN,-0.11900000000000001
32,740.0,SUR,-0.309
213,748.0,SWZ,-0.07
102,752.0,SWE,-0.293
144,756.0,CHE,-0.09
122,760.0,SYR,-0.297
133,762.0,TJK,-0.073
205,764.0,THA,-0.298
100,768.0,TGO,0.063
137,776.0,TON,-0.444
152,780.0,TTO,-0.433
175,784.0,ARE,-0.175
71,788.0,TUN,-0.261
80,792.0,TUR,-0.271
98,795.0,TKM,-0.08199999999999999
161,800.0,UGA,-0.214
51,804.0,UKR,-0.201
124,807.0,MKD,-0.126
127,818.0,EGY,-0.355
