,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-3.73,-2.06,2.34,9.58,15.39,19.30,21.00,20.42,15.87,9.85,4.32,-0.71
1,0.26,0.21,0.20,0.20,0.20,0.25,0.25,0.20,0.20,0.21,0.19,0.25
