,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,27.29,27.04,25.93,22.69,20.40,18.49,18.52,20.15,22.49,24.46,25.91,26.97
1,0.40,0.40,0.38,0.39,0.41,0.41,0.40,0.39,0.38,0.39,0.39,0.39
