,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,29.58,31.66,34.66,37.36,39.03,38.63,36.07,35.02,35.98,35.86,32.99,29.92
1,0.88,0.70,0.62,0.67,0.70,0.66,0.71,0.85,0.82,0.56,0.68,0.92
