,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,12.68,14.22,17.39,20.20,22.77,23.52,22.96,22.91,22.39,20.58,17.05,13.55
1,0.85,0.59,0.46,0.59,0.44,0.43,0.42,0.52,0.59,0.53,0.43,0.63
