,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-4.08,-2.71,2.43,11.09,18.10,22.07,23.23,22.46,17.38,10.33,3.45,-1.33
1,0.27,0.25,0.24,0.24,0.24,0.24,0.26,0.26,0.24,0.23,0.24,0.26
