,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-6.99,-6.00,-1.55,6.26,12.67,16.62,17.81,16.87,12.10,6.39,0.98,-3.68
1,0.13,0.12,0.14,0.11,0.13,0.13,0.12,0.12,0.12,0.11,0.10,0.13
