,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,3.55,4.10,5.84,8.70,12.67,16.37,18.66,19.17,16.80,12.78,9.10,5.32
1,2.66,2.64,2.64,2.65,2.64,2.66,2.67,2.65,2.64,2.64,2.64,2.65
