,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.85,23.82,25.60,26.61,26.83,25.88,25.37,25.61,25.53,24.52,23.60,22.68
1,0.26,0.25,0.27,0.28,0.24,0.26,0.29,0.27,0.26,0.25,0.24,0.25
