,id,Code,Temp
217,4.0,AFG,-0.603
92,8.0,ALB,0.102
203,10.0,ATA,
116,12.0,DZA,-0.004
138,20.0,AND,0.10300000000000001
18,24.0,AGO,-0.26899999999999996
181,28.0,ATG,-0.11599999999999999
54,31.0,AZE,-0.42200000000000004
91,32.0,ARG,-0.195
36,36.0,AUS,-0.18600000000000003
41,40.0,AUT,0.255
201,44.0,BHS,-0.154
183,48.0,BHR,-0.085
176,50.0,BGD,-0.016
189,51.0,ARM,-0.44299999999999995
126,52.0,BRB,-0.142
57,56.0,BEL,0.41100000000000003
121,64.0,BTN,-0.049
68,68.0,BOL,-0.24100000000000002
40,70.0,BIH,0.204
123,72.0,BWA,-0.078
5,76.0,BRA,-0.036000000000000004
156,84.0,BLZ,-0.048
79,90.0,SLB,-0.207
75,100.0,BGR,0.091
135,104.0,MMR,-0.184
89,108.0,BDI,-0.20800000000000002
169,112.0,BLR,0.415
2,116.0,KHM,-0.402
131,120.0,CMR,0.161
30,124.0,CAN,-0.52
166,132.0,CPV,0.23399999999999999
13,140.0,CAF,0.08199999999999999
204,144.0,LKA,-0.349
117,148.0,TCD,0.318
145,152.0,CHL,-0.24600000000000002
3,156.0,CHN,-0.332
225,170.0,COL,-0.325
216,174.0,COM,-0.151
94,178.0,COG,-0.07200000000000001
210,180.0,COD,-0.16
192,188.0,CRI,-0.217
140,191.0,HRV,0.171
50,192.0,CUB,-0.187
173,196.0,CYP,-0.092
149,203.0,CZE,0.397
160,204.0,BEN,0.374
90,208.0,DNK,0.7290000000000001
174,212.0,DMA,-0.14400000000000002
170,214.0,DOM,-0.155
96,218.0,ECU,-0.39299999999999996
86,222.0,SLV,-0.094
9,226.0,GNQ,0.08800000000000001
177,231.0,ETH,0.059000000000000004
77,232.0,ERI,0.14400000000000002
158,233.0,EST,0.769
66,242.0,FJI,-0.081
48,246.0,FIN,0.865
34,250.0,FRA,0.162
163,262.0,DJI,0.052000000000000005
141,266.0,GAB,-0.059000000000000004
93,268.0,GEO,-0.48100000000000004
4,270.0,GMB,0.306
63,276.0,DEU,0.405
15,288.0,GHA,0.373
108,296.0,KIR,-0.218
74,300.0,GRC,0.057999999999999996
88,304.0,GRL,0.29600000000000004
76,308.0,GRD,-0.172
191,320.0,GTM,-0.078
214,324.0,GIN,0.391
70,328.0,GUY,-0.075
118,332.0,HTI,-0.192
200,340.0,HND,-0.10800000000000001
107,348.0,HUN,0.198
171,352.0,ISL,0.42700000000000005
31,356.0,IND,-0.22
147,360.0,IDN,-0.21
190,364.0,IRN,-0.369
84,368.0,IRQ,-0.023
83,372.0,IRL,0.21899999999999997
46,376.0,ISR,0.051
87,380.0,ITA,-0.028999999999999998
110,384.0,CIV,0.20600000000000002
196,388.0,JAM,-0.23199999999999998
