,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-6.57,-6.79,-3.07,3.45,9.96,15.03,16.77,15.85,11.20,5.80,0.62,-3.62
1,0.49,0.36,0.29,0.31,0.42,0.53,0.48,0.35,0.27,0.21,0.37,0.53
