,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,18.31,18.31,18.27,17.81,16.41,14.48,13.91,14.78,15.97,17.21,18.21,18.39
1,0.36,0.36,0.36,0.36,0.36,0.37,0.39,0.40,0.37,0.35,0.36,0.35
