,id,Code,Temp
217,4.0,AFG,0.027000000000000003
92,8.0,ALB,0.75
203,10.0,ATA,
116,12.0,DZA,0.069
138,20.0,AND,0.389
18,24.0,AGO,0.22
181,28.0,ATG,0.046
54,31.0,AZE,0.196
91,32.0,ARG,0.033
36,36.0,AUS,-0.235
41,40.0,AUT,-0.147
201,44.0,BHS,-0.06
183,48.0,BHR,0.127
176,50.0,BGD,-0.02
189,51.0,ARM,0.341
126,52.0,BRB,0.183
57,56.0,BEL,-0.207
121,64.0,BTN,0.132
68,68.0,BOL,-0.349
40,70.0,BIH,0.6459999999999999
123,72.0,BWA,0.405
5,76.0,BRA,-0.08900000000000001
156,84.0,BLZ,0.272
79,90.0,SLB,0.09699999999999999
75,100.0,BGR,0.81
135,104.0,MMR,0.13
89,108.0,BDI,0.10400000000000001
169,112.0,BLR,-0.257
2,116.0,KHM,-0.051
131,120.0,CMR,-0.078
30,124.0,CAN,0.966
166,132.0,CPV,-0.228
13,140.0,CAF,0.1
204,144.0,LKA,0.126
117,148.0,TCD,0.239
145,152.0,CHL,0.127
3,156.0,CHN,-0.085
225,170.0,COL,0.055999999999999994
216,174.0,COM,0.14400000000000002
94,178.0,COG,0.10300000000000001
210,180.0,COD,0.14300000000000002
192,188.0,CRI,-0.008
140,191.0,HRV,0.428
50,192.0,CUB,-0.08900000000000001
173,196.0,CYP,0.24100000000000002
149,203.0,CZE,-0.235
160,204.0,BEN,-0.006999999999999999
90,208.0,DNK,-0.54
174,212.0,DMA,0.191
170,214.0,DOM,0.043
96,218.0,ECU,-0.09300000000000001
86,222.0,SLV,0.161
9,226.0,GNQ,-0.071
177,231.0,ETH,0.064
77,232.0,ERI,0.159
158,233.0,EST,-0.465
66,242.0,FJI,0.129
48,246.0,FIN,-0.247
34,250.0,FRA,0.157
163,262.0,DJI,-0.14400000000000002
141,266.0,GAB,-0.111
93,268.0,GEO,0.45
4,270.0,GMB,-0.46799999999999997
63,276.0,DEU,-0.289
15,288.0,GHA,-0.022000000000000002
108,296.0,KIR,-0.248
74,300.0,GRC,0.799
88,304.0,GRL,0.409
76,308.0,GRD,0.16699999999999998
191,320.0,GTM,0.163
214,324.0,GIN,-0.284
70,328.0,GUY,0.125
118,332.0,HTI,0.011000000000000001
200,340.0,HND,0.081
107,348.0,HUN,0.263
171,352.0,ISL,-0.11699999999999999
31,356.0,IND,0.207
147,360.0,IDN,0.059000000000000004
190,364.0,IRN,-0.15
84,368.0,IRQ,0.361
83,372.0,IRL,-0.24
46,376.0,ISR,0.43700000000000006
87,380.0,ITA,0.424
110,384.0,CIV,-0.040999999999999995
196,388.0,JAM,0.062
114,392.0,JPN,-0.309
130,398.0,KAZ,-0.556
37,400.0,JOR,0.504
206,404.0,KEN,0.155
153,408.0,PRK,-0.3
207,410.0,KOR,-0.172
178,414.0,KWT,0.342
25,417.0,KGZ,-0.262
193,418.0,LAO,0.019
188,422.0,LBN,0.41200000000000003
215,426.0,LSO,0.127
99,428.0,LVA,-0.426
