,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-9.94,-7.21,-0.61,6.86,13.29,17.34,21.08,21.34,15.97,9.16,1.23,-6.73
1,0.72,0.63,0.59,0.59,0.63,0.67,0.69,0.65,0.60,0.59,0.62,0.70
