,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-16.10,-13.36,-6.30,0.61,6.83,12.30,17.09,17.16,10.40,2.83,-4.48,-12.45
1,0.51,0.51,0.46,0.47,0.50,0.50,0.50,0.49,0.47,0.48,0.49,0.48
