,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-4.06,-1.37,4.85,12.97,19.67,22.56,25.34,25.87,21.71,15.56,6.85,-1.23
1,0.39,0.36,0.35,0.36,0.37,0.37,0.36,0.35,0.37,0.35,0.34,0.38
