,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.17,22.21,22.54,23.15,24.31,25.20,25.34,25.54,25.32,24.76,23.93,22.81
1,0.40,0.38,0.37,0.37,0.38,0.39,0.40,0.38,0.38,0.38,0.38,0.39
