,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.53,22.98,22.72,21.51,19.95,19.18,17.84,17.85,18.38,19.11,20.40,21.50
1,0.31,0.30,0.32,0.26,0.34,0.35,0.30,0.27,0.27,0.28,0.31,0.32
