,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-2.61,-1.10,1.58,5.38,9.68,13.37,14.77,14.51,11.36,6.89,3.30,-0.71
1,0.51,0.52,0.51,0.50,0.50,0.51,0.52,0.52,0.51,0.50,0.51,0.51
