,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,21.03,22.76,24.04,23.92,23.41,22.52,21.97,21.72,21.91,22.24,21.93,20.92
1,0.38,0.31,0.26,0.25,0.26,0.27,0.27,0.28,0.28,0.26,0.26,0.35
