,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.35,26.86,27.48,27.70,27.70,26.89,26.18,26.00,26.29,26.35,26.57,26.33
1,0.47,0.48,0.48,0.49,0.47,0.49,0.51,0.47,0.49,0.52,0.49,0.47
