,id,Code,Temp
217,4.0,AFG,-0.748
92,8.0,ALB,-0.302
203,10.0,ATA,
116,12.0,DZA,-0.691
138,20.0,AND,-0.474
18,24.0,AGO,
181,28.0,ATG,-0.684
54,31.0,AZE,-0.6629999999999999
91,32.0,ARG,-0.522
36,36.0,AUS,-0.53
41,40.0,AUT,-0.258
201,44.0,BHS,-0.5670000000000001
183,48.0,BHR,-0.557
176,50.0,BGD,-1.112
189,51.0,ARM,-0.647
126,52.0,BRB,-0.772
57,56.0,BEL,-0.467
121,64.0,BTN,-1.186
68,68.0,BOL,-0.5529999999999999
40,70.0,BIH,-0.17800000000000002
123,72.0,BWA,-0.425
5,76.0,BRA,
156,84.0,BLZ,-0.491
79,90.0,SLB,-0.758
75,100.0,BGR,-0.409
135,104.0,MMR,-0.8759999999999999
89,108.0,BDI,-0.139
169,112.0,BLR,-0.324
2,116.0,KHM,-1.057
131,120.0,CMR,-0.7390000000000001
30,124.0,CAN,-0.361
166,132.0,CPV,-0.934
13,140.0,CAF,-0.467
204,144.0,LKA,-0.893
117,148.0,TCD,-0.6920000000000001
145,152.0,CHL,-0.439
3,156.0,CHN,-0.938
225,170.0,COL,-0.595
216,174.0,COM,-0.622
94,178.0,COG,-0.39799999999999996
210,180.0,COD,-0.264
192,188.0,CRI,-0.5820000000000001
140,191.0,HRV,-0.158
50,192.0,CUB,-0.466
173,196.0,CYP,-0.65
149,203.0,CZE,-0.419
160,204.0,BEN,-0.9490000000000001
90,208.0,DNK,-0.693
174,212.0,DMA,-0.74
170,214.0,DOM,-0.597
96,218.0,ECU,
86,222.0,SLV,-0.5579999999999999
9,226.0,GNQ,-0.789
177,231.0,ETH,-0.504
77,232.0,ERI,-0.563
158,233.0,EST,-0.547
66,242.0,FJI,-1.083
48,246.0,FIN,-0.542
34,250.0,FRA,-0.469
163,262.0,DJI,-0.5529999999999999
141,266.0,GAB,-0.696
93,268.0,GEO,-0.607
4,270.0,GMB,-1.222
63,276.0,DEU,-0.39799999999999996
15,288.0,GHA,-1.09
108,296.0,KIR,
74,300.0,GRC,-0.45799999999999996
88,304.0,GRL,-0.365
76,308.0,GRD,-0.765
191,320.0,GTM,-0.526
214,324.0,GIN,-1.2109999999999999
70,328.0,GUY,-0.7170000000000001
118,332.0,HTI,-0.57
200,340.0,HND,-0.531
107,348.0,HUN,-0.22699999999999998
171,352.0,ISL,-0.617
31,356.0,IND,-0.83
147,360.0,IDN,-0.88
190,364.0,IRN,-0.563
84,368.0,IRQ,-0.5529999999999999
83,372.0,IRL,-0.436
46,376.0,ISR,-0.6829999999999999
87,380.0,ITA,-0.266
110,384.0,CIV,-0.6409999999999999
196,388.0,JAM,-0.48
114,392.0,JPN,-0.6779999999999999
130,398.0,KAZ,-0.737
37,400.0,JOR,-0.665
206,404.0,KEN,-0.35100000000000003
153,408.0,PRK,-0.6709999999999999
207,410.0,KOR,-0.7040000000000001
178,414.0,KWT,-0.48
25,417.0,KGZ,-1.14
193,418.0,LAO,-0.9620000000000001
188,422.0,LBN,-0.662
215,426.0,LSO,
99,428.0,LVA,-0.486
197,430.0,LBR,-1.141
72,434.0,LBY,-0.6459999999999999
164,438.0,LIE,-0.322
136,440.0,LTU,-0.439
212,442.0,LUX,-0.442
120,450.0,MDG,-0.662
82,454.0,MWI,-0.45
52,458.0,MYS,-1.02
103,466.0,MLI,-0.975
106,470.0,MLT,-0.326
187,478.0,MRT,-0.9740000000000001
167,480.0,MUS,
221,484.0,MEX,-0.183
218,492.0,MCO,-0.466
129,496.0,MNG,-1.0979999999999999
134,498.0,MDA,-0.44299999999999995
21,499.0,MNE,-0.259
14,504.0,MAR,-0.652
97,508.0,MOZ,-0.515
17,512.0,OMN,-0.491
179,516.0,NAM,
224,524.0,NPL,-1.0190000000000001
157,528.0,NLD,-0.493
223,554.0,NZL,-0.992
53,558.0,NIC,-0.5589999999999999
56,562.0,NER,-0.8290000000000001
182,566.0,NGA,-0.8490000000000001
69,578.0,NOR,-0.49700000000000005
113,583.0,FSM,
12,585.0,PLW,
101,586.0,PAK,-0.742
219,591.0,PAN,-0.569
115,598.0,PNG,-0.659
155,600.0,PRY,-0.616
132,604.0,PER,
112,608.0,PHL,-0.992
23,616.0,POL,-0.32899999999999996
44,620.0,PRT,-0.569
16,624.0,GNB,-1.232
143,626.0,TLS,-0.713
47,634.0,QAT,-0.5720000000000001
11,642.0,ROU,-0.396
185,643.0,RUS,-0.5539999999999999
38,646.0,RWA,-0.09300000000000001
10,659.0,KNA,-0.667
59,662.0,LCA,-0.764
146,670.0,VCT,-0.759
49,674.0,SMR,-0.152
111,678.0,STP,-0.509
162,682.0,SAU,-0.622
184,686.0,SEN,-1.183
209,688.0,SRB,-0.48100000000000004
1,690.0,SYC,-0.759
81,694.0,SLE,-1.185
168,702.0,SGP,-0.998
142,703.0,SVK,-0.26899999999999996
95,704.0,VNM,-1.013
8,705.0,SVN,-0.16899999999999998
78,706.0,SOM,-0.5660000000000001
208,710.0,ZAF,
35,716.0,ZWE,-0.34
39,724.0,ESP,-0.529
67,729.0,SDN,-0.525
32,740.0,SUR,-0.71
213,748.0,SWZ,-0.648
102,752.0,SWE,-0.598
144,756.0,CHE,-0.415
122,760.0,SYR,-0.627
133,762.0,TJK,-0.905
205,764.0,THA,-0.934
100,768.0,TGO,-1.041
137,776.0,TON,-0.998
152,780.0,TTO,-0.746
175,784.0,ARE,-0.529
