,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,2.60,3.21,5.30,8.29,11.29,13.43,14.31,13.84,12.05,9.21,6.07,3.63
1,0.08,0.07,0.06,0.06,0.07,0.08,0.07,0.06,0.06,0.06,0.06,0.08
