,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.42,26.21,27.41,28.07,28.42,28.09,27.70,27.62,27.52,26.77,26.16,25.48
1,0.29,0.27,0.26,0.28,0.27,0.28,0.29,0.28,0.27,0.26,0.27,0.28
