,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,5.56,5.51,6.04,6.80,8.46,10.43,11.60,12.10,11.12,9.64,7.57,6.40
1,0.38,0.37,0.36,0.34,0.37,0.38,0.37,0.36,0.34,0.36,0.41,0.38
