,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,1.88,1.85,2.30,3.00,5.07,7.19,8.58,9.08,8.03,6.34,3.98,2.60
1,0.61,0.59,0.57,0.56,0.57,0.65,0.68,0.62,0.56,0.57,0.61,0.63
