,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,29.65,29.89,30.15,30.30,30.37,29.90,29.63,29.89,30.28,30.47,30.46,29.88
1,0.14,0.15,0.16,0.14,0.14,0.14,0.14,0.15,0.14,0.15,0.14,0.14
