,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.31,25.80,25.42,23.75,22.51,21.27,20.11,20.01,20.55,21.59,23.24,24.29
1,0.33,0.33,0.33,0.33,0.35,0.36,0.34,0.32,0.35,0.37,0.35,0.34
