,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,5.78,6.10,8.37,10.95,14.28,17.15,18.37,18.37,16.34,13.06,8.88,6.85
1,0.44,0.36,0.34,0.37,0.41,0.42,0.43,0.40,0.36,0.35,0.46,0.52
