,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,8.03,7.90,9.60,11.37,14.24,16.75,18.65,19.14,18.00,15.27,11.69,9.58
1,2.06,1.35,0.89,1.13,1.71,2.09,2.01,1.55,0.98,1.10,1.91,2.35
