longitude,latitude,temp
-120.0,89.21502685546875,3.6015775203704834
0.0,89.21502685546875,4.1495490074157715
120.0,89.21502685546875,3.732645034790039
-160.0,87.64493560791016,3.337272882461548
-120.0,87.64493560791016,3.734909772872925
-80.0,87.64493560791016,4.0239644050598145
-40.0,87.64493560791016,3.949087381362915
0.0,87.64493560791016,4.060445308685303
40.0,87.64493560791016,4.123194694519043
80.0,87.64493560791016,4.022680282592773
120.0,87.64493560791016,3.4135072231292725
160.0,87.64493560791016,3.1369452476501465
-168.75,86.0311508178711,2.886899471282959
-146.25,86.0311508178711,3.4025962352752686
-123.75,86.0311508178711,3.5317368507385254
-101.25,86.0311508178711,3.633871555328369
-78.75,86.0311508178711,3.600924015045166
-56.25,86.0311508178711,3.7475109100341797
-33.75,86.0311508178711,3.687798023223877
-11.25,86.0311508178711,3.7153873443603516
11.25,86.0311508178711,4.081654071807861
33.75,86.0311508178711,4.274419784545898
56.25,86.0311508178711,4.334427356719971
78.75,86.0311508178711,4.18076229095459
101.25,86.0311508178711,3.767906665802002
123.75,86.0311508178711,3.2732701301574707
146.25,86.0311508178711,2.938448190689087
168.75,86.0311508178711,2.73179292678833
-171.81817626953125,84.39503479003906,2.7858893871307373
-155.4545440673828,84.39503479003906,2.948591470718384
-139.09091186523438,84.39503479003906,3.499047040939331
-122.7272720336914,84.39503479003906,3.6339988708496094
-106.36363983154297,84.39503479003906,3.620131015777588
-90.0,84.39503479003906,3.283215284347534
-73.63636016845703,84.39503479003906,3.3627190589904785
-57.272727966308594,84.39503479003906,3.275115489959717
-40.90909194946289,84.39503479003906,3.130871295928955
-24.545454025268555,84.39503479003906,2.902944326400757
-8.181818008422852,84.39503479003906,2.9926366806030273
8.181818008422852,84.39503479003906,3.76916241645813
24.545454025268555,84.39503479003906,4.386312007904053
40.90909194946289,84.39503479003906,4.39423942565918
57.272727966308594,84.39503479003906,4.198858737945557
73.63636016845703,84.39503479003906,4.120465278625488
90.0,84.39503479003906,3.783198356628418
106.36363983154297,84.39503479003906,3.5499165058135986
122.7272720336914,84.39503479003906,3.109098196029663
139.09091186523438,84.39503479003906,2.9923484325408936
155.4545440673828,84.39503479003906,2.832949638366699
171.81817626953125,84.39503479003906,2.6361708641052246
-173.57142639160156,82.78807067871094,2.648209810256958
-160.7142791748047,82.78807067871094,2.9233083724975586
-147.85714721679688,82.78807067871094,3.174617290496826
-135.0,82.78807067871094,3.555102586746216
-122.14286041259766,82.78807067871094,3.631049871444702
-109.28571319580078,82.78807067871094,3.3485047817230225
-96.42857360839844,82.78807067871094,3.1901280879974365
-83.57142639160156,82.78807067871094,2.8966052532196045
-70.71428680419922,82.78807067871094,3.0174076557159424
-57.85714340209961,82.78807067871094,2.937635660171509
-45.0,82.78807067871094,2.729780673980713
