,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,28.41,28.55,29.12,29.67,30.25,30.10,30.10,30.51,30.79,30.45,30.01,28.82
1,0.23,0.21,0.21,0.23,0.23,0.21,0.19,0.20,0.20,0.19,0.20,0.21
