,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.50,25.52,26.00,26.53,27.38,27.49,27.40,27.59,27.58,27.22,26.91,25.97
1,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.16,0.16
