,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,1.04,4.08,9.64,15.60,20.70,24.23,25.92,25.64,21.81,15.78,8.51,2.98
1,0.33,0.27,0.26,0.26,0.28,0.32,0.31,0.29,0.29,0.27,0.31,0.39
