,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,20.58,22.23,23.57,23.52,23.02,22.08,21.59,21.50,21.63,21.63,20.98,20.19
1,0.41,0.34,0.34,0.32,0.31,0.32,0.31,0.31,0.37,0.38,0.34,0.42
