,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,23.72,23.78,23.79,23.59,23.70,23.40,23.05,22.96,23.08,23.06,23.51,23.65
1,0.50,0.47,0.48,0.47,0.47,0.48,0.49,0.49,0.48,0.47,0.47,0.50
