,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,28.77,31.49,34.68,37.09,37.79,37.14,34.93,33.62,34.37,34.36,32.01,29.22
1,1.33,1.29,1.27,1.31,1.38,1.30,1.45,1.40,1.30,1.33,1.30,1.35
