,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,20.71,23.01,26.52,28.99,30.16,30.08,28.79,27.84,27.76,27.03,24.35,21.31
1,1.03,1.03,1.06,1.03,1.09,1.03,1.07,1.05,1.05,1.07,1.04,1.06
