,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,20.89,20.93,20.97,20.95,21.05,19.74,18.58,19.09,20.25,20.61,20.69,20.68
1,0.28,0.26,0.25,0.26,0.26,0.25,0.26,0.26,0.26,0.25,0.25,0.28
