,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.05,25.49,25.70,25.63,25.32,23.68,22.56,22.98,24.28,24.74,24.81,24.71
1,0.29,0.29,0.30,0.29,0.29,0.30,0.30,0.30,0.29,0.30,0.29,0.30
