,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,29.27,30.09,30.45,30.36,29.55,27.34,26.16,26.69,28.29,28.94,28.99,28.81
1,0.42,0.41,0.41,0.42,0.43,0.41,0.40,0.41,0.41,0.42,0.41,0.41
