,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-3.10,-0.89,5.41,13.85,20.51,25.54,27.93,25.73,19.90,11.84,4.90,-0.17
1,0.33,0.31,0.28,0.32,0.32,0.31,0.32,0.30,0.27,0.27,0.29,0.31
