,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.08,26.18,26.02,24.78,23.30,21.66,20.90,20.69,21.30,22.21,23.96,25.34
1,0.49,0.48,0.47,0.47,0.47,0.50,0.50,0.48,0.47,0.47,0.47,0.49
