,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,21.18,21.20,21.47,22.02,23.26,23.90,23.85,23.81,23.61,23.24,22.86,21.81
1,0.38,0.38,0.37,0.38,0.38,0.40,0.39,0.36,0.37,0.37,0.38,0.38
