,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,28.05,28.20,28.81,29.39,30.12,30.24,30.16,30.55,30.80,30.42,29.84,28.51
1,0.33,0.31,0.31,0.31,0.30,0.31,0.31,0.31,0.31,0.30,0.29,0.31
