,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,27.92,29.22,31.56,32.80,33.30,31.92,31.29,31.73,31.46,30.22,28.90,27.68
1,0.43,0.39,0.43,0.47,0.40,0.39,0.38,0.39,0.39,0.38,0.39,0.42
