,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,30.30,32.07,33.86,34.41,33.25,31.67,31.09,30.78,30.47,30.22,29.97,29.53
1,0.43,0.60,0.69,0.53,0.34,0.48,0.58,0.57,0.48,0.40,0.37,0.38
