,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,30.31,31.09,32.69,32.76,32.42,31.83,31.40,31.63,31.82,30.91,30.42,30.33
1,0.93,1.00,1.20,1.08,0.88,0.99,1.22,1.37,1.21,0.89,1.01,1.03
