,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,1.73,4.45,8.73,15.04,20.92,25.78,28.58,27.61,23.38,16.77,8.91,3.39
1,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
