,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0.27,2.20,7.12,12.54,17.59,21.23,22.70,22.47,18.86,12.88,6.12,1.87
1,0.54,0.41,0.36,0.43,0.43,0.43,0.47,0.45,0.35,0.42,0.54,0.57
