,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-9.11,-8.90,-5.51,0.82,5.84,9.99,11.80,11.28,7.44,3.24,-0.92,-5.70
1,0.70,0.61,0.50,0.47,0.56,0.62,0.62,0.60,0.53,0.46,0.55,0.68
