,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-8.85,-7.19,0.58,13.76,22.65,27.69,29.92,27.93,22.14,11.65,1.85,-5.22
1,0.24,0.27,0.26,0.23,0.24,0.24,0.23,0.23,0.25,0.24,0.23,0.24
