,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-13.46,-12.29,-4.51,7.65,15.80,20.90,23.17,20.82,14.86,5.63,-2.94,-9.49
1,0.18,0.21,0.16,0.14,0.14,0.15,0.17,0.16,0.14,0.14,0.13,0.13
