,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,2.26,2.25,3.37,4.51,7.04,9.63,11.22,11.12,9.79,7.72,4.54,3.36
1,0.50,0.47,0.45,0.46,0.47,0.48,0.46,0.46,0.47,0.47,0.46,0.50
