,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,4.14,5.60,9.32,13.08,17.62,20.60,22.02,21.89,19.30,14.37,8.52,5.26
1,0.84,0.81,0.81,0.81,0.85,0.89,0.85,0.82,0.82,0.83,0.85,0.88
