,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,6.12,8.38,11.58,15.14,19.85,23.96,25.75,25.49,22.73,17.21,11.37,6.92
1,0.53,0.53,0.53,0.54,0.54,0.53,0.55,0.54,0.53,0.54,0.54,0.53
