,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,12.59,15.22,18.70,22.38,27.13,31.47,33.44,32.97,29.70,23.82,17.94,13.19
1,0.32,0.27,0.25,0.26,0.26,0.28,0.29,0.27,0.27,0.25,0.26,0.32
