,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,28.71,28.83,29.39,29.92,30.46,30.24,30.25,30.72,31.04,30.72,30.27,29.11
1,0.21,0.21,0.21,0.21,0.19,0.18,0.18,0.20,0.19,0.17,0.17,0.19
