,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.07,25.20,25.62,26.12,27.15,27.91,28.10,28.32,28.22,27.71,26.92,25.64
1,0.24,0.21,0.23,0.23,0.23,0.22,0.22,0.21,0.23,0.22,0.23,0.27
