,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,17.27,17.78,18.43,18.87,19.74,20.52,20.56,20.58,20.28,19.46,18.57,17.44
1,0.32,0.32,0.31,0.31,0.32,0.31,0.32,0.32,0.31,0.31,0.32,0.33
