,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.57,25.63,25.57,24.86,24.22,23.49,23.33,24.42,25.47,25.72,25.82,25.60
1,0.10,0.11,0.10,0.11,0.12,0.11,0.12,0.12,0.10,0.11,0.11,0.10
