,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,16.14,16.03,14.56,10.70,6.87,3.80,3.21,4.92,8.27,11.06,13.48,15.07
1,0.27,0.27,0.26,0.26,0.26,0.27,0.27,0.27,0.26,0.26,0.28,0.29
